Weight,ID,starttime,endtime,profile_GOR,profile_gross_household,responsible,consent,squarefootage,bedrooms,whenbuilt,profile_house_tenure,address_change_time,profile_household_size,under16sinhousehold,over75sinhousehold,EPCrating,SchemesAwareness_1,SchemesAwareness_2,SchemesAwareness_3,SchemesAwareness_4,SchemesAwareness_5,SchemesAwareness_6,SchemesAwareness_7,CircumstancesLikelihood_1,CircumstancesLikelihood_2,CircumstancesLikelihood_3,CircumstancesLikelihood_4,CircumstancesLikelihood_5,AdoptionLikelihood,AdoptionLikelihood_1,AdoptionLikelihood_2,AdoptionLikelihood_3,AdoptionLikelihood_4,AdoptionLikelihood_5,adoptedmeasures_1,adoptedmeasures_2,adoptedmeasures_3,adoptedmeasures_4,adoptedmeasures_5,adoptedmeasures_6,adoptedmeasures_7,adoptedmeasures_8,adoptedmeasures_9,adoptedmeasures_10,adoptedmeasures_11,adoptedmeasures_12,adoptedmeasures_13,adoptedmeasures_14,house_type,housetype_nomiss,_mi_miss,_1_house_type2,_1_whenbuilt2,_1_bedrooms,_1_hhsize,_1_old75,_1_minor16,_1_income,_1_address_change_time,age,profile_gender,profile_socialgrade,profile_education_level,pastvote_ge_2019,_merge15,income,tenure,minor16,old75,hhsize,whenbuilt2,awarenessum,house_type2,treated,treatedsum,sumlowcost,lowcostdummy,sumhighcost,highcostdummy,treatedmulti
0.788247293,330,7/28/2022,7/28/2022,3,17.0,1,1,3,4.0,3,1,7,2,1,1,4,0,0,0,0,1,1,0,9,9,11,9,9,1,7,7,9,11,5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,Semi detached,1,2.0,3.0,4.0,2.0,0.0,0.0,8.055649,7.0,67,0,3,5,1.0,Matched (3),,1.0,0,0,2.0,3.0,2,2.0,1,4,2,1,2,1,3.0
1.112699833,331,7/31/2022,7/31/2022,8,16.0,1,1,6,4.0,2,1,7,3,1,1,9,0,0,0,0,1,0,0,2,1,2,1,1,1,3,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,3.0,Terraced,1,3.0,2.0,4.0,3.0,0.0,0.0,9.763538,7.0,55,1,3,16,1.0,Matched (3),,1.0,0,0,3.0,2.0,1,3.0,1,4,2,1,2,1,3.0
0.8727908,332,7/26/2022,7/26/2022,6,11.0,1,1,3,5.0,2,2,6,3,1,1,9,0,0,0,0,1,1,0,11,11,9,9,9,1,11,6,11,11,11,1,1,1,0,0,0,0,1,0,0,0,1,1,0,2.0,Semi detached,0,2.0,2.0,5.0,3.0,0.0,0.0,11.0,6.0,63,1,3,11,7.0,Matched (3),11.0,1.0,0,0,3.0,2.0,2,2.0,1,6,4,1,2,1,3.0
0.706276134,334,7/29/2022,7/29/2022,4,3.0,1,1,6,4.0,2,4,6,2,1,2,9,0,0,0,0,0,0,0,6,6,6,6,6,1,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Semi detached,0,2.0,2.0,4.0,2.0,1.0,0.0,3.0,6.0,77,0,6,1,1.0,Matched (3),3.0,2.0,0,1,2.0,2.0,0,2.0,0,0,0,0,0,0,0.0
0.583192921,335,7/29/2022,7/29/2022,1,13.0,1,1,6,4.0,2,2,7,3,3,1,5,0,0,0,0,1,0,0,5,7,11,8,8,1,5,1,11,7,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2.0,Semi detached,0,2.0,2.0,4.0,3.0,0.0,1.0,13.0,7.0,40,0,1,18,2.0,Matched (3),13.0,1.0,1,0,3.0,2.0,1,2.0,1,3,2,1,1,1,3.0
2.568221917,336,7/31/2022,7/31/2022,9,7.0,1,1,1,3.0,3,4,6,3,2,1,4,0,0,0,0,0,0,0,5,6,6,6,6,1,6,6,6,6,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,Terraced,0,3.0,3.0,3.0,3.0,0.0,1.0,7.0,6.0,30,1,5,11,1.0,Matched (3),7.0,2.0,1,0,3.0,3.0,0,3.0,1,3,2,1,1,1,3.0
0.635481764,337,7/26/2022,7/26/2022,5,9.0,1,1,6,3.0,1,1,7,2,1,1,9,0,0,0,0,0,0,0,1,2,5,3,3,1,3,1,10,5,10,0,0,0,0,1,0,1,0,0,0,0,1,0,1,3.0,Terraced,0,3.0,1.0,3.0,2.0,0.0,0.0,9.0,7.0,72,0,1,17,2.0,Matched (3),9.0,1.0,0,0,2.0,1.0,0,3.0,1,4,1,1,3,1,3.0
0.736172563,338,7/26/2022,7/26/2022,1,3.0,1,1,2,3.0,1,1,7,2,1,1,9,0,0,0,0,0,1,0,5,5,8,7,7,1,8,6,10,8,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3.0,Terraced,0,3.0,1.0,3.0,2.0,0.0,0.0,3.0,7.0,65,1,5,9,3.0,Matched (3),3.0,1.0,0,0,2.0,1.0,1,3.0,1,3,0,0,3,1,2.0
0.673643336,339,7/29/2022,7/30/2022,6,11.0,1,1,6,4.0,3,2,6,3,4,1,9,0,1,0,0,0,0,0,6,6,6,5,6,1,9,4,8,8,7,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2.0,Semi detached,0,2.0,3.0,4.0,3.0,0.0,1.0,11.0,6.0,35,0,3,16,,Matched (3),11.0,1.0,1,0,3.0,3.0,1,2.0,1,3,1,1,2,1,3.0
1.117412714,340,8/1/2022,8/1/2022,5,17.0,1,1,6,4.0,2,2,7,2,1,1,9,0,0,0,0,0,0,0,7,7,9,7,5,1,5,7,9,7,6,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,Semi detached,1,2.0,2.0,4.0,2.0,0.0,0.0,9.154594,7.0,57,1,3,16,2.0,Matched (3),,1.0,0,0,2.0,2.0,0,2.0,1,4,2,1,2,1,3.0
0.980234316,342,7/28/2022,7/28/2022,11,3.0,1,1,3,3.0,2,1,,1,1,1,9,0,0,0,0,0,0,0,6,6,6,6,6,1,5,6,6,6,6,0,1,0,0,0,0,1,0,0,0,0,1,1,0,5.0,Flat,1,5.0,2.0,3.0,1.0,0.0,0.0,3.0,5.8817635,42,1,5,3,1.0,Matched (3),3.0,1.0,0,0,1.0,2.0,0,5.0,1,4,2,1,2,1,3.0
1.872411757,343,7/31/2022,7/31/2022,2,6.0,1,1,6,4.0,2,2,6,3,2,1,9,0,0,0,0,0,0,0,5,5,5,5,5,1,8,5,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Terraced,0,3.0,2.0,4.0,3.0,0.0,1.0,6.0,6.0,39,0,4,9,,Matched (3),6.0,1.0,1,0,3.0,2.0,0,3.0,0,0,0,0,0,0,0.0
0.505148061,344,7/26/2022,7/26/2022,2,17.0,1,1,6,4.0,2,6,5,2,2,1,4,0,0,0,0,0,0,0,7,8,8,11,6,1,8,3,11,9,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,Terraced,1,3.0,2.0,4.0,2.0,0.0,1.0,9.477552,5.0,47,0,6,14,,Matched (3),,2.0,1,0,2.0,2.0,0,3.0,1,1,0,0,1,1,2.0
0.861978961,345,7/26/2022,7/26/2022,2,3.0,1,1,1,4.0,3,1,7,1,1,1,9,0,0,0,0,1,0,0,2,2,2,2,2,1,2,1,4,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,Semi detached,0,2.0,3.0,4.0,1.0,0.0,0.0,3.0,7.0,66,1,3,16,1.0,Matched (3),3.0,1.0,0,0,1.0,3.0,1,2.0,1,2,1,1,1,1,3.0
0.808142518,346,7/29/2022,7/29/2022,11,10.0,1,1,2,3.0,3,2,7,4,1,1,4,0,1,1,1,1,0,0,9,10,9,10,10,1,10,8,8,9,10,1,1,0,0,1,0,1,0,0,0,0,0,1,0,2.0,Semi detached,0,2.0,3.0,3.0,4.0,0.0,0.0,10.0,7.0,62,1,3,12,2.0,Matched (3),10.0,1.0,0,0,4.0,3.0,4,2.0,1,5,2,1,3,1,3.0
3.062816469,347,7/31/2022,7/31/2022,4,5.0,1,1,1,3.0,3,1,3,1,1,1,4,0,0,0,0,0,1,0,6,6,6,6,6,1,6,6,6,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,Terraced,0,3.0,3.0,3.0,1.0,0.0,0.0,5.0,3.0,48,1,5,9,,Matched (3),5.0,1.0,0,0,1.0,3.0,1,3.0,1,1,0,0,1,1,2.0
1.462120753,348,7/26/2022,7/26/2022,8,14.0,1,1,3,5.0,3,4,5,2,1,1,9,0,0,0,0,0,0,0,6,6,6,6,6,1,7,7,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Detached,0,1.0,3.0,5.0,2.0,0.0,0.0,14.0,5.0,41,0,3,15,,Matched (3),14.0,2.0,0,0,2.0,3.0,0,1.0,0,0,0,0,0,0,0.0
0.890444916,349,7/26/2022,7/26/2022,3,5.0,1,1,6,4.0,3,6,5,2,1,1,9,0,0,0,0,1,1,0,6,6,7,6,7,1,6,3,7,7,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,Terraced,0,3.0,3.0,4.0,2.0,0.0,0.0,5.0,5.0,56,1,3,9,6.0,Matched (3),5.0,2.0,0,0,2.0,3.0,2,3.0,1,2,1,1,1,1,3.0
0.797839677,350,7/26/2022,7/26/2022,8,8.0,1,1,1,2.0,1,1,7,1,1,1,4,0,0,0,0,0,0,0,4,5,4,3,3,1,8,5,8,6,7,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5.0,Flat,0,5.0,1.0,2.0,1.0,0.0,0.0,8.0,7.0,67,1,3,11,7.0,Matched (3),8.0,1.0,0,0,1.0,1.0,0,5.0,1,3,1,1,2,1,3.0
1.552541418,351,7/26/2022,7/26/2022,7,3.0,1,1,1,3.0,1,1,7,1,1,1,9,0,0,0,0,1,0,0,5,5,5,5,5,1,7,1,7,5,7,1,0,0,0,0,0,1,0,0,0,0,1,1,0,5.0,Flat,0,5.0,1.0,3.0,1.0,0.0,0.0,3.0,7.0,71,0,6,17,2.0,Matched (3),3.0,1.0,0,0,1.0,1.0,1,5.0,1,4,2,1,2,1,3.0
0.909715789,352,7/27/2022,7/27/2022,3,10.0,1,1,2,5.0,5,2,2,3,1,1,6,1,1,0,0,1,1,0,6,11,11,3,6,1,8,6,11,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Detached,0,1.0,5.0,5.0,3.0,0.0,0.0,10.0,2.0,53,1,2,17,3.0,Matched (3),10.0,1.0,0,0,3.0,5.0,4,1.0,0,0,0,0,0,0,0.0
1.381539302,353,7/27/2022,7/27/2022,8,17.0,1,1,6,4.0,2,6,7,10,1,1,9,0,1,0,0,1,0,0,8,7,6,8,6,1,9,7,9,9,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,Terraced,1,3.0,2.0,4.0,0.98126096,0.0,0.0,2.7535257,7.0,61,1,4,5,1.0,Matched (3),,2.0,0,0,,2.0,2,3.0,1,3,2,1,1,1,3.0
0.51166139,354,7/28/2022,7/28/2022,8,11.0,1,1,2,2.0,3,2,7,1,1,1,9,0,1,0,0,0,0,0,4,4,4,7,6,1,3,1,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,Maisonette,0,4.0,3.0,2.0,1.0,0.0,0.0,11.0,7.0,36,0,2,11,,Matched (3),11.0,1.0,0,0,1.0,3.0,1,4.0,0,0,0,0,0,0,0.0
1.401069463,355,7/29/2022,7/29/2022,5,11.0,1,1,4,5.0,4,2,7,2,2,1,9,0,0,0,0,0,0,0,5,5,5,7,7,1,8,7,9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Semi detached,0,2.0,4.0,5.0,2.0,0.0,1.0,11.0,7.0,42,1,2,16,1.0,Matched (3),11.0,1.0,1,0,2.0,4.0,0,2.0,0,0,0,0,0,0,0.0
0.747850368,356,7/29/2022,7/29/2022,8,6.0,1,1,6,3.0,4,2,5,1,2,1,9,0,0,0,0,0,0,0,5,6,6,5,6,1,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,Flat,0,5.0,4.0,3.0,1.0,0.0,1.0,6.0,5.0,44,0,3,17,3.0,Matched (3),6.0,1.0,1,0,1.0,4.0,0,5.0,1,1,1,1,0,0,1.0
0.878587843,357,7/28/2022,7/28/2022,5,8.0,1,1,2,4.0,3,1,7,2,1,1,9,0,0,0,0,0,0,0,6,6,6,6,6,1,6,7,7,6,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,Detached,0,1.0,3.0,4.0,2.0,0.0,0.0,8.0,7.0,58,1,5,1,1.0,Matched (3),8.0,1.0,0,0,2.0,3.0,0,1.0,1,3,2,1,1,1,3.0
0.788278545,358,7/26/2022,7/26/2022,5,17.0,1,1,6,5.0,3,1,7,2,1,1,9,0,0,0,0,0,0,0,5,5,4,3,3,1,4,4,9,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,Detached,1,1.0,3.0,5.0,2.0,0.0,0.0,7.2853374,7.0,69,1,1,18,1.0,Matched (3),,1.0,0,0,2.0,3.0,0,1.0,1,1,0,0,1,1,2.0
1.005350376,359,7/28/2022,7/28/2022,8,7.0,1,1,2,3.0,4,2,5,1,1,1,9,0,0,0,0,0,0,0,5,6,6,4,4,1,6,6,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,Flat,0,5.0,4.0,3.0,1.0,0.0,0.0,7.0,5.0,50,1,3,15,1.0,Matched (3),7.0,1.0,0,0,1.0,4.0,0,5.0,1,1,0,0,1,1,2.0
0.833571056,360,7/26/2022,7/26/2022,3,3.0,1,1,6,4.0,2,1,7,1,1,1,4,0,0,0,0,1,0,0,8,8,7,8,11,1,10,10,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,Terraced,0,3.0,2.0,4.0,1.0,0.0,0.0,3.0,7.0,58,1,6,5,1.0,Matched (3),3.0,1.0,0,0,1.0,2.0,1,3.0,1,1,0,0,1,1,2.0
1.732799725,361,7/26/2022,7/26/2022,7,6.0,1,1,5,5.0,1,1,7,1,2,1,9,0,0,0,1,1,1,0,11,9,11,6,6,1,6,7,11,11,7,1,0,1,1,1,0,1,0,0,0,0,0,1,0,2.0,Semi detached,0,2.0,1.0,5.0,1.0,0.0,1.0,6.0,7.0,69,1,1,17,2.0,Matched (3),6.0,1.0,1,0,1.0,1.0,3,2.0,1,6,2,1,4,1,3.0
1.035837132,362,7/31/2022,7/31/2022,9,3.0,1,1,2,2.0,5,6,7,10,2,1,9,0,1,0,0,0,0,0,6,7,5,4,8,1,9,3,11,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,Flat,1,5.0,5.0,2.0,2.9713368,0.0,1.0,3.0,7.0,42,1,6,11,1.0,Matched (3),3.0,2.0,1,0,,5.0,1,5.0,0,0,0,0,0,0,0.0
0.862303151,363,7/29/2022,7/29/2022,9,4.0,1,1,6,5.0,1,2,7,10,1,1,9,0,0,0,0,1,0,0,2,1,2,2,1,1,3,1,11,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,,1,-0.457604,1.0,5.0,2.5388901,0.0,0.0,4.0,7.0,55,1,5,20,,Matched (3),4.0,1.0,0,0,,1.0,1,,1,1,1,1,0,0,1.0
0.832032481,364,7/28/2022,7/28/2022,6,7.0,1,1,2,4.0,4,1,7,1,1,1,9,1,1,0,0,1,1,0,5,5,8,7,8,1,5,4,8,7,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,Detached,0,1.0,4.0,4.0,1.0,0.0,0.0,7.0,7.0,71,1,2,16,3.0,Matched (3),7.0,1.0,0,0,1.0,4.0,4,1.0,1,3,2,1,1,1,3.0
1.868446058,365,7/26/2022,7/30/2022,7,13.0,1,1,3,6.0,2,1,7,4,1,1,9,0,0,0,0,1,0,0,6,4,7,4,8,1,8,6,10,8,9,1,0,1,0,0,0,1,0,0,1,0,1,0,1,2.0,Semi detached,0,2.0,2.0,6.0,4.0,0.0,0.0,13.0,7.0,67,1,3,18,3.0,Matched (3),13.0,1.0,0,0,4.0,2.0,1,2.0,1,6,3,1,3,1,3.0
1.494197441,366,7/28/2022,7/28/2022,8,10.0,1,1,6,4.0,5,2,5,1,1,1,9,0,1,0,0,0,0,0,7,10,10,7,7,1,10,5,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Semi detached,0,2.0,5.0,4.0,1.0,0.0,0.0,10.0,5.0,33,1,3,9,1.0,Matched (3),10.0,1.0,0,0,1.0,5.0,1,2.0,0,0,0,0,0,0,0.0
0.919311412,367,7/28/2022,7/28/2022,10,12.0,1,1,6,6.0,1,1,4,2,3,1,9,0,0,0,0,0,0,0,4,5,4,4,4,1,4,4,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,Bungalow,0,6.0,1.0,6.0,2.0,0.0,1.0,12.0,4.0,62,1,2,18,1.0,Matched (3),12.0,1.0,1,0,2.0,1.0,0,6.0,0,0,0,0,0,0,0.0
0.687217906,368,7/26/2022,7/26/2022,11,6.0,1,1,6,4.0,5,4,1,2,1,1,4,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,Bungalow,0,6.0,5.0,4.0,2.0,0.0,0.0,6.0,1.0,72,0,2,18,3.0,Matched (3),6.0,2.0,0,0,2.0,5.0,2,6.0,0,0,0,0,0,0,0.0
4.232924146,369,8/1/2022,8/1/2022,7,16.0,1,1,6,3.0,3,4,4,3,2,1,9,0,0,0,0,0,0,0,6,6,6,6,6,1,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Terraced,1,3.0,3.0,3.0,3.0,0.0,1.0,4.4694037,4.0,30,1,4,11,99.0,Matched (3),,2.0,1,0,3.0,3.0,0,3.0,0,0,0,0,0,0,0.0
0.679279269,370,7/28/2022,7/28/2022,6,8.0,1,1,5,6.0,1,1,7,1,1,1,9,1,1,0,0,0,0,0,7,7,7,7,7,1,7,5,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Detached,0,1.0,1.0,6.0,1.0,0.0,0.0,8.0,7.0,68,0,1,18,1.0,Matched (3),8.0,1.0,0,0,1.0,1.0,2,1.0,0,0,0,0,0,0,0.0
0.816929863,371,7/28/2022,7/28/2022,8,17.0,1,1,6,3.0,1,1,7,1,1,1,9,0,0,0,0,0,0,0,5,5,5,2,3,1,5,2,9,6,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,Detached,1,1.0,1.0,3.0,1.0,0.0,0.0,8.950381,7.0,68,0,3,11,3.0,Matched (3),,1.0,0,0,1.0,1.0,0,1.0,1,3,1,1,2,1,3.0
0.573638764,372,7/30/2022,7/30/2022,2,6.0,1,1,6,4.0,1,2,5,1,1,1,9,0,0,0,0,0,0,0,6,6,6,8,6,1,8,1,11,8,11,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2.0,Semi detached,0,2.0,1.0,4.0,1.0,0.0,0.0,6.0,5.0,42,0,3,14,6.0,Matched (3),6.0,1.0,0,0,1.0,1.0,0,2.0,1,3,1,1,2,1,3.0
1.552983139,373,7/28/2022,7/28/2022,7,17.0,1,1,4,4.0,2,1,7,2,1,2,9,0,0,0,0,1,0,0,6,6,6,6,6,1,6,6,6,6,6,1,0,1,1,1,0,1,0,0,0,0,0,1,1,2.0,Semi detached,1,2.0,2.0,4.0,2.0,1.0,0.0,5.6198673,7.0,75,1,4,18,1.0,Matched (3),,1.0,0,1,2.0,2.0,1,2.0,1,7,2,1,5,1,3.0
1.269861287,374,7/26/2022,7/26/2022,7,6.0,1,1,6,3.0,2,2,6,2,1,1,9,0,0,0,0,0,1,0,10,9,10,9,9,1,10,7,9,9,10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4.0,Maisonette,0,4.0,2.0,3.0,2.0,0.0,0.0,6.0,6.0,46,0,2,18,2.0,Matched (3),6.0,1.0,0,0,2.0,2.0,1,4.0,1,3,1,1,2,1,3.0
1.319947498,375,7/31/2022,7/31/2022,2,5.0,1,1,6,3.0,4,3,6,1,1,1,9,0,0,0,0,0,0,0,10,10,10,9,11,1,9,4,9,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,Flat,0,5.0,4.0,3.0,1.0,0.0,0.0,5.0,6.0,39,0,3,9,,Matched (3),5.0,1.0,0,0,1.0,4.0,0,5.0,0,0,0,0,0,0,0.0
0.685621982,376,7/30/2022,7/30/2022,5,17.0,1,1,3,4.0,3,1,7,2,1,1,5,0,0,0,0,1,1,0,7,6,9,7,6,1,3,2,11,7,5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,Detached,1,1.0,3.0,4.0,2.0,0.0,0.0,6.7222214,7.0,61,0,6,9,1.0,Matched (3),,1.0,0,0,2.0,3.0,2,1.0,1,4,2,1,2,1,3.0
0.440285457,377,7/26/2022,7/26/2022,10,5.0,1,1,6,5.0,3,2,4,2,4,1,9,0,0,0,0,0,1,0,5,5,7,9,10,1,3,2,9,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Detached,0,1.0,3.0,5.0,2.0,0.0,1.0,5.0,4.0,47,0,3,16,7.0,Matched (3),5.0,1.0,1,0,2.0,3.0,1,1.0,0,0,0,0,0,0,0.0
1.078109289,378,7/26/2022,7/26/2022,8,16.0,1,1,6,4.0,2,6,7,5,2,1,9,0,0,0,0,0,0,0,3,5,3,3,11,1,1,1,8,1,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,Semi detached,1,2.0,2.0,4.0,5.0,0.0,1.0,5.7661023,7.0,55,0,4,8,1.0,Matched (3),,2.0,1,0,5.0,2.0,0,2.0,1,2,0,0,2,1,2.0
0.679279269,379,7/26/2022,7/26/2022,9,2.0,1,1,6,3.0,2,1,7,2,1,3,9,0,0,0,0,0,0,0,3,7,3,4,3,1,1,3,6,6,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,Semi detached,0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,7.0,77,0,2,4,1.0,Matched (3),2.0,1.0,0,1,2.0,2.0,0,2.0,1,4,2,1,2,1,3.0
1.083654692,380,7/28/2022,7/28/2022,2,12.0,1,1,6,4.0,2,2,7,4,1,1,5,0,0,0,0,0,1,0,4,3,4,3,3,1,6,8,11,11,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,Semi detached,0,2.0,2.0,4.0,4.0,0.0,0.0,12.0,7.0,62,0,4,11,1.0,Matched (3),12.0,1.0,0,0,4.0,2.0,1,2.0,1,3,2,1,1,1,3.0
3.268642652,381,7/31/2022,7/31/2022,2,4.0,1,1,6,3.0,1,2,5,1,1,1,4,0,1,0,0,1,0,0,7,7,6,7,7,1,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Terraced,0,3.0,1.0,3.0,1.0,0.0,0.0,4.0,5.0,36,1,3,9,,Matched (3),4.0,1.0,0,0,1.0,1.0,2,3.0,0,0,0,0,0,0,0.0
0.754573969,382,7/28/2022,7/28/2022,11,7.0,1,1,6,4.0,2,1,7,1,1,1,9,0,0,0,0,0,0,0,7,7,7,7,7,1,7,7,7,7,7,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,Detached,0,1.0,2.0,4.0,1.0,0.0,0.0,7.0,7.0,69,1,1,15,1.0,Matched (3),7.0,1.0,0,0,1.0,2.0,0,1.0,1,4,3,1,1,1,3.0
0.693535057,383,7/26/2022,7/26/2022,8,11.0,1,1,6,4.0,2,2,7,2,1,1,9,0,0,0,0,0,0,0,6,6,6,6,6,1,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.0,Terraced,0,3.0,2.0,4.0,2.0,0.0,0.0,11.0,7.0,58,0,5,4,1.0,Matched (3),11.0,1.0,0,0,2.0,2.0,0,3.0,1,2,1,1,1,1,3.0
0.676860243,384,7/27/2022,7/27/2022,8,13.0,1,1,6,4.0,5,3,4,4,3,1,9,0,0,0,0,0,0,0,6,3,6,11,7,1,6,6,11,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Terraced,0,3.0,5.0,4.0,4.0,0.0,1.0,13.0,4.0,32,0,3,15,2.0,Matched (3),13.0,1.0,1,0,4.0,5.0,0,3.0,0,0,0,0,0,0,0.0
0.714427588,385,7/29/2022,7/29/2022,8,17.0,1,1,6,5.0,2,1,7,1,1,1,9,0,0,0,0,0,0,0,8,8,7,6,6,1,9,6,9,9,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,Semi detached,1,2.0,2.0,5.0,1.0,0.0,0.0,14.156408,7.0,74,0,5,4,1.0,Matched (3),,1.0,0,0,1.0,2.0,0,2.0,1,3,1,1,2,1,3.0
1.583002599,386,7/26/2022,7/26/2022,6,17.0,1,1,6,2.0,3,6,7,1,1,1,9,0,0,0,0,0,1,0,6,6,6,6,6,1,6,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,Flat,1,5.0,3.0,2.0,1.0,0.0,0.0,10.827213,7.0,74,0,2,18,,Matched (3),,2.0,0,0,1.0,3.0,1,5.0,1,1,1,1,0,0,1.0
0.545864283,387,7/26/2022,7/26/2022,2,4.0,1,1,6,4.0,1,4,5,6,4,1,9,1,0,0,0,1,1,0,6,7,11,11,11,1,11,4,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,Flat,0,5.0,1.0,4.0,6.0,0.0,1.0,4.0,5.0,39,0,2,16,3.0,Matched (3),4.0,2.0,1,0,6.0,1.0,3,5.0,0,0,0,0,0,0,0.0
0.965424909,388,7/26/2022,7/29/2022,6,17.0,1,1,6,4.0,3,2,7,3,1,1,3,0,0,0,0,0,0,0,3,3,6,9,6,1,6,2,8,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,Detached,1,1.0,3.0,4.0,3.0,0.0,0.0,0.5224616,7.0,55,1,1,17,1.0,Matched (3),,1.0,0,0,3.0,3.0,0,1.0,1,1,0,0,1,1,2.0
0.925289257,389,7/29/2022,7/29/2022,1,17.0,1,1,3,4.0,2,1,7,2,3,1,9,0,0,0,0,1,1,0,5,5,5,3,3,1,4,4,7,4,6,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2.0,Semi detached,1,2.0,2.0,4.0,2.0,0.0,1.0,7.6651945,7.0,72,1,3,18,1.0,Matched (3),,1.0,1,0,2.0,2.0,2,2.0,1,3,0,0,3,1,2.0
0.839784828,390,7/20/2022,7/20/2022,3,17.0,1,1,6,3.0,1,1,5,2,1,1,9,0,0,0,0,0,0,0,6,6,7,6,6,1,7,6,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,Detached,1,1.0,1.0,3.0,2.0,0.0,0.0,10.296918,5.0,50,0,3,16,1.0,Matched (3),,1.0,0,0,2.0,1.0,0,1.0,1,1,0,0,1,1,2.0
0.702944383,391,7/26/2022,7/26/2022,11,9.0,1,1,2,4.0,3,1,7,1,1,1,9,0,0,0,0,1,0,0,6,5,6,5,6,1,6,6,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4.0,Maisonette,0,4.0,3.0,4.0,1.0,0.0,0.0,9.0,7.0,70,1,1,18,1.0,Matched (3),9.0,1.0,0,0,1.0,3.0,1,4.0,1,3,1,1,2,1,3.0
1.401069463,392,7/27/2022,7/27/2022,5,9.0,1,1,2,4.0,2,2,5,2,1,1,5,0,0,0,0,0,0,0,6,8,6,6,8,1,9,8,11,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Detached,0,1.0,2.0,4.0,2.0,0.0,0.0,9.0,5.0,32,1,2,16,1.0,Matched (3),9.0,1.0,0,0,2.0,2.0,0,1.0,0,0,0,0,0,0,0.0
